id,season,gameType,venue,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,awayTeam,homeTeam,periodDescriptor,gameOutcome,winningGoalie,winningGoalScorer,threeMinRecap,threeMinRecapFr,gameCenterLink,condensedGame,condensedGameFr,specialEvent,ticketsLink,ticketsLinkFr
2025020332,20252026,2,{'default': 'PPG Paints Arena'},FALSE,2025-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 567, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNNO', 'sequenceNumber': 284}, {'id': 528, 'market': 'H', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 384}, {'id': 569, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNWI', 'sequenceNumber': 419}]","{'id': 30, 'commonName': {'default': 'Wild'}, 'placeName': {'default': 'Minnesota'}, 'placeNameWithPreposition': {'default': 'Minnesota', 'fr': 'du Minnesota'}, 'abbrev': 'MIN', 'logo': 'https://assets.nhle.com/logos/nhl/svg/MIN_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg', 'awaySplitSquad': False, 'score': 5}","{'id': 5, 'commonName': {'default': 'Penguins'}, 'placeName': {'default': 'Pittsburgh'}, 'placeNameWithPreposition': {'default': 'Pittsburgh', 'fr': 'de Pittsburgh'}, 'abbrev': 'PIT', 'logo': 'https://assets.nhle.com/logos/nhl/svg/PIT_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg', 'homeSplitSquad': False, 'score': 0}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8479406, 'firstInitial': {'default': 'F.'}, 'lastName': {'default': 'Gustavsson'}}","{'playerId': 8481557, 'firstInitial': {'default': 'M.'}, 'lastName': {'default': 'Boldy'}}",/video/min-at-pit-recap-6385436060112,/fr/video/min-vs-pit-21-11-2025-resume-6385436451112,/gamecenter/min-vs-pit/2025/11/21/2025020332,/video/min-at-pit-condensed-game-6385435700112,/fr/video/match-condense-wild-penguins-21-11-2025-6385435480112,,,
2025020333,20252026,2,{'default': 'Canada Life Centre'},FALSE,2025-11-22T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}]","{'id': 12, 'commonName': {'default': 'Hurricanes'}, 'placeName': {'default': 'Carolina', 'fr': 'Caroline'}, 'placeNameWithPreposition': {'default': 'Carolina', 'fr': 'de la Caroline'}, 'abbrev': 'CAR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CAR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg', 'awaySplitSquad': False, 'score': 4}","{'id': 52, 'commonName': {'default': 'Jets'}, 'placeName': {'default': 'Winnipeg'}, 'placeNameWithPreposition': {'default': 'Winnipeg', 'fr': 'de Winnipeg'}, 'abbrev': 'WPG', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WPG_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8483548, 'firstInitial': {'default': 'B.'}, 'lastName': {'default': 'Bussi'}}","{'playerId': 8480830, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Svechnikov', 'cs': 'Svečnikov', 'fi': 'Svetshnikov', 'sk': 'Svečnikov'}}",/video/car-at-wpg-recap-6385438285112,/fr/video/car-vs-wpg-21-11-2025-resume-6385437915112,/gamecenter/car-vs-wpg/2025/11/21/2025020333,/video/car-at-wpg-condensed-game-6385438286112,/fr/video/match-condense-hurricanes-jets-21-11-2025-6385438009112,,,
2025020334,20252026,2,{'default': 'Crypto.com Arena'},FALSE,2025-11-22T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 107}, {'id': 564, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNW', 'sequenceNumber': 288}, {'id': 31, 'market': 'A', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 405}]","{'id': 6, 'commonName': {'default': 'Bruins'}, 'placeName': {'default': 'Boston'}, 'placeNameWithPreposition': {'default': 'Boston', 'fr': 'de Boston'}, 'abbrev': 'BOS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg?season=20252026', 'awaySplitSquad': False, 'score': 2}","{'id': 26, 'commonName': {'default': 'Kings'}, 'placeName': {'default': 'Los Angeles'}, 'placeNameWithPreposition': {'default': 'Los Angeles', 'fr': 'de Los Angeles'}, 'abbrev': 'LAK', 'logo': 'https://assets.nhle.com/logos/nhl/svg/LAK_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg', 'homeSplitSquad': False, 'score': 1}","{'number': 4, 'periodType': 'OT', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'OT'},"{'playerId': 8480280, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Swayman'}}","{'playerId': 8479987, 'firstInitial': {'default': 'M.'}, 'lastName': {'default': 'Geekie'}}",/video/bos-at-lak-recap-6385443192112,/fr/video/bos-vs-lak-21-11-2025-resume-6385442902112,/gamecenter/bos-vs-lak/2025/11/21/2025020334,/video/bos-at-lak-condensed-game-6385445039112,/fr/video/match-condense-bruins-kings-21-11-2025-6385444943112,,,
2025020347,20252026,2,{'default': 'KeyBank Center'},FALSE,2025-11-23T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 113}, {'id': 561, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}, {'id': 28, 'market': 'H', 'countryCode': 'US', 'network': 'MSG-B', 'sequenceNumber': 392}]","{'id': 12, 'commonName': {'default': 'Hurricanes'}, 'placeName': {'default': 'Carolina', 'fr': 'Caroline'}, 'placeNameWithPreposition': {'default': 'Carolina', 'fr': 'de la Caroline'}, 'abbrev': 'CAR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CAR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg', 'awaySplitSquad': False, 'score': 1}","{'id': 7, 'commonName': {'default': 'Sabres'}, 'placeName': {'default': 'Buffalo'}, 'placeNameWithPreposition': {'default': 'Buffalo', 'fr': 'de Buffalo'}, 'abbrev': 'BUF', 'logo': 'https://assets.nhle.com/logos/nhl/svg/BUF_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg', 'homeSplitSquad': False, 'score': 4}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8480045, 'firstInitial': {'default': 'U.'}, 'lastName': {'default': 'Luukkonen'}}","{'playerId': 8482097, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Quinn'}}",/video/car-at-buf-recap-6385497649112,/fr/video/car-vs-buf-23-11-2025-resume-6385496986112,/gamecenter/car-vs-buf/2025/11/23/2025020347,/video/car-at-buf-condensed-game-6385496312112,/fr/video/match-condense-hurricanes-sabres-23-11-2025-6385495819112,,,
2025020348,20252026,2,{'default': 'Canada Life Centre'},FALSE,2025-11-23T21:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,"[{'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 292, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN3', 'sequenceNumber': 134}, {'id': 567, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNNO', 'sequenceNumber': 284}, {'id': 569, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNWI', 'sequenceNumber': 419}]","{'id': 30, 'commonName': {'default': 'Wild'}, 'placeName': {'default': 'Minnesota'}, 'placeNameWithPreposition': {'default': 'Minnesota', 'fr': 'du Minnesota'}, 'abbrev': 'MIN', 'logo': 'https://assets.nhle.com/logos/nhl/svg/MIN_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/MIN_dark.svg', 'awaySplitSquad': False, 'score': 3}","{'id': 52, 'commonName': {'default': 'Jets'}, 'placeName': {'default': 'Winnipeg'}, 'placeNameWithPreposition': {'default': 'Winnipeg', 'fr': 'de Winnipeg'}, 'abbrev': 'WPG', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WPG_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg', 'homeSplitSquad': False, 'score': 0}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8482661, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Wallstedt'}}","{'playerId': 8483525, 'firstInitial': {'default': 'D.'}, 'lastName': {'default': 'Yurov'}}",/video/min-at-wpg-recap-6385500728112,/fr/video/min-vs-wpg-23-11-2025-resume-6385500633112,/gamecenter/min-vs-wpg/2025/11/23/2025020348,/video/min-at-wpg-condensed-game-6385500527112,/fr/video/match-condense-wild-jets-23-11-2025-6385502096112,,,
2025020349,20252026,2,{'default': 'UBS Arena'},FALSE,2025-11-23T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 21}, {'id': 554, 'market': 'A', 'countryCode': 'US', 'network': 'KHN/Prime', 'sequenceNumber': 348}, {'id': 409, 'market': 'H', 'countryCode': 'US', 'network': 'MSGSN', 'sequenceNumber': 411}, {'id': 388, 'market': 'A', 'countryCode': 'US', 'network': 'KONG', 'sequenceNumber': 654}]","{'id': 55, 'commonName': {'default': 'Kraken'}, 'placeName': {'default': 'Seattle'}, 'placeNameWithPreposition': {'default': 'Seattle', 'fr': 'de Seattle'}, 'abbrev': 'SEA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SEA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg', 'awaySplitSquad': False, 'score': 0}","{'id': 2, 'commonName': {'default': 'Islanders'}, 'placeName': {'default': 'New York'}, 'placeNameWithPreposition': {'default': 'New York', 'fr': 'de New York'}, 'abbrev': 'NYI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NYI_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg', 'homeSplitSquad': False, 'score': 1}","{'number': 5, 'periodType': 'SO', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'SO'},"{'playerId': 8479496, 'firstInitial': {'default': 'D.'}, 'lastName': {'default': 'Rittich'}}",,/video/sea-at-nyi-recap-6385502948112,/fr/video/sea-vs-nyi-23-11-2025-resume-6385503920112,/gamecenter/sea-vs-nyi/2025/11/23/2025020349,/video/sea-at-nyi-condensed-game-6385503832112,/fr/video/match-condense-kraken-islanders-23-11-2025-6385502851112,,,
2025020350,20252026,2,{'default': 'United Center'},FALSE,2025-11-24T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 21}, {'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 551, 'market': 'H', 'countryCode': 'US', 'network': 'CHSN', 'sequenceNumber': 254}, {'id': 2, 'market': 'A', 'countryCode': 'US', 'network': 'ALT', 'sequenceNumber': 385}]","{'id': 21, 'commonName': {'default': 'Avalanche'}, 'placeName': {'default': 'Colorado'}, 'placeNameWithPreposition': {'default': 'Colorado', 'fr': 'du Colorado'}, 'abbrev': 'COL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/COL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/COL_dark.svg', 'awaySplitSquad': False, 'score': 1}","{'id': 16, 'commonName': {'default': 'Blackhawks'}, 'placeName': {'default': 'Chicago'}, 'placeNameWithPreposition': {'default': 'Chicago', 'fr': 'de Chicago'}, 'abbrev': 'CHI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg?season=20252026', 'homeSplitSquad': False, 'score': 0}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8475809, 'firstInitial': {'default': 'S.'}, 'lastName': {'default': 'Wedgewood'}}","{'playerId': 8480069, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Makar'}}",/video/col-at-chi-recap-6385507165112,/fr/video/col-vs-chi-23-11-2025-resume-6385507548112,/gamecenter/col-vs-chi/2025/11/23/2025020350,/video/col-at-chi-condensed-game-6385507071112,/fr/video/match-condense-avalanche-blackhawks-23-11-2025-6385505684112,,,
2025020351,20252026,2,"{'default': 'SAP Center at San Jose', 'es': 'SAP Center en San Jose', 'fr': 'SAP Center de San Jose'}",FALSE,2025-11-24T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,"[{'id': 314, 'market': 'H', 'countryCode': 'US', 'network': 'NBCSCA', 'sequenceNumber': 393}, {'id': 31, 'market': 'A', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 405}]","{'id': 6, 'commonName': {'default': 'Bruins'}, 'placeName': {'default': 'Boston'}, 'placeNameWithPreposition': {'default': 'Boston', 'fr': 'de Boston'}, 'abbrev': 'BOS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg?season=20252026', 'awaySplitSquad': False, 'score': 1}","{'id': 28, 'commonName': {'default': 'Sharks'}, 'placeName': {'default': 'San Jose'}, 'placeNameWithPreposition': {'default': 'San Jose', 'fr': 'de San Jose'}, 'abbrev': 'SJS', 'logo': 'https://assets.nhle.com/logos/nhl/svg/SJS_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8482137, 'firstInitial': {'default': 'Y.'}, 'lastName': {'default': 'Askarov'}}","{'playerId': 8484801, 'firstInitial': {'default': 'M.'}, 'lastName': {'default': 'Celebrini'}}",/video/bos-at-sjs-recap-6385508295112,/fr/video/bos-vs-sjs-23-11-2025-resume-6385508774112,/gamecenter/bos-vs-sjs/2025/11/23/2025020351,/video/bos-at-sjs-condensed-game-6385507142112,/fr/video/match-condense-bruins-sharks-23-11-2025-6385506429112,,,
2025020352,20252026,2,{'default': 'Rogers Arena'},FALSE,2025-11-24T02:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 21}, {'id': 284, 'market': 'N', 'countryCode': 'CA', 'network': 'SN1', 'sequenceNumber': 113}]","{'id': 20, 'commonName': {'default': 'Flames'}, 'placeName': {'default': 'Calgary'}, 'placeNameWithPreposition': {'default': 'Calgary', 'fr': 'de Calgary'}, 'abbrev': 'CGY', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CGY_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg', 'awaySplitSquad': False, 'score': 5}","{'id': 23, 'commonName': {'default': 'Canucks'}, 'placeName': {'default': 'Vancouver'}, 'placeNameWithPreposition': {'default': 'Vancouver', 'fr': 'de Vancouver'}, 'abbrev': 'VAN', 'logo': 'https://assets.nhle.com/logos/nhl/svg/VAN_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg', 'homeSplitSquad': False, 'score': 2}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8481692, 'firstInitial': {'default': 'D.'}, 'lastName': {'default': 'Wolf'}}","{'playerId': 8480860, 'firstInitial': {'default': 'K.'}, 'lastName': {'default': 'Bahl'}}",/video/cgy-at-van-recap-6385509291112,/fr/video/cgy-vs-van-23-11-2025-resume-6385508042112,/gamecenter/cgy-vs-van/2025/11/23/2025020352,/video/cgy-at-van-condensed-game-6385508315112,/fr/video/match-condense-flames-canucks-23-11-2025-6385508813112,,,
2025020353,20252026,2,{'default': 'Benchmark International Arena'},FALSE,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 120}, {'id': 581, 'market': 'H', 'countryCode': 'US', 'network': 'The Spot', 'sequenceNumber': 211}, {'id': 322, 'market': 'A', 'countryCode': 'US', 'network': 'NBCSP', 'sequenceNumber': 389}]","{'id': 4, 'commonName': {'default': 'Flyers'}, 'placeName': {'default': 'Philadelphia', 'fr': 'Philadelphie'}, 'placeNameWithPreposition': {'default': 'Philadelphia', 'fr': 'de Philadelphie'}, 'abbrev': 'PHI', 'logo': 'https://assets.nhle.com/logos/nhl/svg/PHI_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg', 'awaySplitSquad': False, 'score': 0}","{'id': 14, 'commonName': {'default': 'Lightning'}, 'placeName': {'default': 'Tampa Bay'}, 'placeNameWithPreposition': {'default': 'Tampa Bay', 'fr': 'de Tampa Bay'}, 'abbrev': 'TBL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/TBL_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8476883, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Vasilevskiy', 'cs': 'Vasilevskij', 'fi': 'Vasilevski', 'sk': 'Vasilevskij'}}","{'playerId': 8479542, 'firstInitial': {'default': 'B.'}, 'lastName': {'default': 'Hagel'}}",/video/phi-at-tbl-recap-6385547122112,/fr/video/phi-vs-tbl-24-11-2025-resume-6385547232112,/gamecenter/phi-vs-tbl/2025/11/24/2025020353,/video/phi-at-tbl-condensed-game-6385547990112,/fr/video/match-condense-flyers-lightning-24-11-2025-6385548086112,,,
2025020354,20252026,2,{'default': 'Prudential Center'},FALSE,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 563, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNDETX', 'sequenceNumber': 283}, {'id': 409, 'market': 'H', 'countryCode': 'US', 'network': 'MSGSN', 'sequenceNumber': 411}]","{'id': 17, 'commonName': {'default': 'Red Wings'}, 'placeName': {'default': 'Detroit'}, 'placeNameWithPreposition': {'default': 'Detroit', 'fr': 'de Detroit'}, 'abbrev': 'DET', 'logo': 'https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/DET_dark.svg?season=20252026', 'awaySplitSquad': False, 'score': 3}","{'id': 1, 'commonName': {'default': 'Devils'}, 'placeName': {'default': 'New Jersey'}, 'placeNameWithPreposition': {'default': 'New Jersey', 'fr': 'du New Jersey'}, 'abbrev': 'NJD', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NJD_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg', 'homeSplitSquad': False, 'score': 4}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8474593, 'firstInitial': {'default': 'J.'}, 'lastName': {'default': 'Markstrom', 'cs': 'Markström', 'fi': 'Markström', 'sk': 'Markström', 'sv': 'Markström'}}","{'playerId': 8477015, 'firstInitial': {'default': 'C.'}, 'lastName': {'default': 'Brown'}}",/video/det-at-njd-recap-6385549567112,/fr/video/det-vs-njd-24-11-2025-resume-6385547729112,/gamecenter/det-vs-njd/2025/11/24/2025020354,/video/det-at-njd-condensed-game-6385548497112,/fr/video/match-condense-red-wings-devils-24-11-2025-6385548779112,,,
2025020355,20252026,2,{'default': 'Madison Square Garden'},FALSE,2025-11-25T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,"[{'id': 324, 'market': 'N', 'countryCode': 'US', 'network': 'NHLN', 'sequenceNumber': 35}, {'id': 566, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 201}, {'id': 55, 'market': 'H', 'countryCode': 'US', 'network': 'MSG 2', 'sequenceNumber': 416}]","{'id': 19, 'commonName': {'default': 'Blues'}, 'placeName': {'default': 'St. Louis'}, 'placeNameWithPreposition': {'default': 'St. Louis', 'fr': 'de St. Louis'}, 'abbrev': 'STL', 'logo': 'https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/STL_dark.svg?season=20252026', 'awaySplitSquad': False, 'score': 2}","{'id': 3, 'commonName': {'default': 'Rangers'}, 'placeName': {'default': 'New York'}, 'placeNameWithPreposition': {'default': 'New York', 'fr': 'de New York'}, 'abbrev': 'NYR', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NYR_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8478048, 'firstInitial': {'default': 'I.'}, 'lastName': {'default': 'Shesterkin', 'cs': 'Šesťorkin', 'fi': 'Shestjorkin', 'sk': 'Šesťorkin'}}","{'playerId': 8481726, 'firstInitial': {'default': 'A.'}, 'lastName': {'default': 'Edstrom', 'cs': 'Edström', 'fi': 'Edström', 'sk': 'Edström', 'sv': 'Edström'}}",/video/stl-at-nyr-recap-6385549069112,/fr/video/stl-vs-nyr-24-11-2025-resume-6385547610112,/gamecenter/stl-vs-nyr/2025/11/24/2025020355,/video/stl-at-nyr-condensed-game-6385548109112,/fr/video/match-condense-blues-rangers-24-11-2025-6385547994112,,,
2025020356,20252026,2,{'default': 'Capital One Arena'},FALSE,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 565, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNOH', 'sequenceNumber': 286}, {'id': 517, 'market': 'H', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 396}]","{'id': 29, 'commonName': {'default': 'Blue Jackets'}, 'placeName': {'default': 'Columbus'}, 'placeNameWithPreposition': {'default': 'Columbus', 'fr': 'de Columbus'}, 'abbrev': 'CBJ', 'logo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg', 'awaySplitSquad': False, 'score': 1}","{'id': 15, 'commonName': {'default': 'Capitals'}, 'placeName': {'default': 'Washington'}, 'placeNameWithPreposition': {'default': 'Washington', 'fr': 'de Washington'}, 'abbrev': 'WSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg', 'homeSplitSquad': False, 'score': 5}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8480313, 'firstInitial': {'default': 'L.'}, 'lastName': {'default': 'Thompson'}}","{'playerId': 8476880, 'firstInitial': {'default': 'T.'}, 'lastName': {'default': 'Wilson'}}",/video/cbj-at-wsh-recap-6385547779112,/fr/video/cbj-vs-wsh-24-11-2025-resume-6385547486112,/gamecenter/cbj-vs-wsh/2025/11/24/2025020356,/video/cbj-at-wsh-condensed-game-6385546515112,/fr/video/match-condense-blue-jackets-capitals-24-11-2025-6385547320112,,,
2025020357,20252026,2,{'default': 'Bridgestone Arena'},FALSE,2025-11-25T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,"[{'id': 561, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]","{'id': 13, 'commonName': {'default': 'Panthers'}, 'placeName': {'default': 'Florida', 'fr': 'Floride'}, 'placeNameWithPreposition': {'default': 'Florida', 'fr': 'de la Floride'}, 'abbrev': 'FLA', 'logo': 'https://assets.nhle.com/logos/nhl/svg/FLA_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg', 'awaySplitSquad': False, 'score': 8}","{'id': 18, 'commonName': {'default': 'Predators'}, 'placeName': {'default': 'Nashville'}, 'placeNameWithPreposition': {'default': 'Nashville', 'fr': 'de Nashville'}, 'abbrev': 'NSH', 'logo': 'https://assets.nhle.com/logos/nhl/svg/NSH_light.svg', 'darkLogo': 'https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg', 'homeSplitSquad': False, 'score': 3}","{'number': 3, 'periodType': 'REG', 'maxRegulationPeriods': 3}",{'lastPeriodType': 'REG'},"{'playerId': 8480193, 'firstInitial': {'default': 'D.'}, 'lastName': {'default': 'Tarasov'}}","{'playerId': 8477935, 'firstInitial': {'default': 'S.'}, 'lastName': {'default': 'Bennett'}}",/video/fla-at-nsh-recap-6385549349112,/fr/video/fla-vs-nsh-24-11-2025-resume-6385550596112,/gamecenter/fla-vs-nsh/2025/11/24/2025020357,/video/fla-at-nsh-condensed-game-6385550243112,/fr/video/match-condense-panthers-predators-24-11-2025-6385550240112,,,
